PRODUCT_KEY,PRODUCT_ID,PRODUCT_NAME,CATEGORY,SUB_CATEGORY,BRAND,PRODUCT_STATUS,CREATED_AT,UPDATED_AT
543,200499,Puma Furniture Product 499,Home,Furniture,Puma,ACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
544,200500,Sony Laptops Product 500,Electronics,Laptops,Sony,DISCONTINUED,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
545,200501,Apple Laptops Product 501,Electronics,Laptops,Apple,ACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
546,200502,Lg Footwear Product 502,Fashion,Footwear,Lg,ACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
547,200503,Nestle Footwear Product 503,Fashion,Footwear,Nestle,INACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
548,200504,Lakme Footwear Product 504,Fashion,Footwear,Lakme,INACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
549,200505,Apple Hair Care Product 505,Beauty,Hair Care,Apple,INACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
550,200506,Puma Furniture Product 506,Home,Furniture,Puma,ACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
551,200507,Tata Furniture Product 507,Home,Furniture,Tata,ACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
552,200508,Lakme Decor Product 508,Home,Decor,Lakme,INACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
553,200509,Nike Furniture Product 509,Home,Furniture,Nike,INACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
554,200510,Samsung Staples Product 510,Grocery,Staples,Samsung,ACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
555,200511,Prestige Furniture Product 511,Home,Furniture,Prestige,ACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
556,200512,Sony Snacks Product 512,Grocery,Snacks,Sony,INACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
557,200513,Lakme Accessories Product 513,Electronics,Accessories,Lakme,INACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
558,200514,Prestige Staples Product 514,Grocery,Staples,Prestige,INACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
559,200515,Sony Decor Product 515,Home,Decor,Sony,ACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
560,200516,Nestle Furniture Product 516,Home,Furniture,Nestle,DISCONTINUED,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
561,200517,Sony Furniture Product 517,Home,Furniture,Sony,INACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
562,200518,Tata Personal Care Product 518,Beauty,Personal Care,Tata,ACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
563,200519,Sony Skin Care Product 519,Beauty,Skin Care,Sony,DISCONTINUED,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
564,200520,Adidas Staples Product 520,Grocery,Staples,Adidas,ACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
565,200521,Lg Decor Product 521,Home,Decor,Lg,ACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
566,200522,Nike Personal Care Product 522,Beauty,Personal Care,Nike,INACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
567,200523,Philips Snacks Product 523,Grocery,Snacks,Philips,DISCONTINUED,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
568,200524,Philips Skin Care Product 524,Beauty,Skin Care,Philips,DISCONTINUED,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
569,200525,Apple Men Product 525,Fashion,Men,Apple,INACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
570,200526,Philips Women Product 526,Fashion,Women,Philips,DISCONTINUED,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
571,200527,Samsung Men Product 527,Fashion,Men,Samsung,INACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
572,200528,Sony Decor Product 528,Home,Decor,Sony,INACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
573,200529,Tata Skin Care Product 529,Beauty,Skin Care,Tata,INACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
574,200530,Sony Personal Care Product 530,Beauty,Personal Care,Sony,DISCONTINUED,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
575,200531,Nike Personal Care Product 531,Beauty,Personal Care,Nike,ACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
576,200532,Lg Staples Product 532,Grocery,Staples,Lg,ACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
577,200533,Lakme Skin Care Product 533,Beauty,Skin Care,Lakme,DISCONTINUED,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
578,200534,Nike Laptops Product 534,Electronics,Laptops,Nike,ACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
579,200535,Nestle Mobiles Product 535,Electronics,Mobiles,Nestle,DISCONTINUED,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
580,200536,Nestle Staples Product 536,Grocery,Staples,Nestle,DISCONTINUED,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
581,200537,Adidas Men Product 537,Fashion,Men,Adidas,DISCONTINUED,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
582,200538,Prestige Snacks Product 538,Grocery,Snacks,Prestige,ACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
583,200539,Sony Hair Care Product 539,Beauty,Hair Care,Sony,INACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
584,200540,Samsung Staples Product 540,Grocery,Staples,Samsung,ACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
585,200541,Samsung Skin Care Product 541,Beauty,Skin Care,Samsung,ACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
586,200542,Lg Men Product 542,Fashion,Men,Lg,DISCONTINUED,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
587,200543,Nestle Beverages Product 543,Grocery,Beverages,Nestle,DISCONTINUED,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
588,200544,Puma Furniture Product 544,Home,Furniture,Puma,INACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
589,200545,Tata Furniture Product 545,Home,Furniture,Tata,DISCONTINUED,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
590,200546,Lakme Snacks Product 546,Grocery,Snacks,Lakme,INACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
591,200547,Nestle Accessories Product 547,Electronics,Accessories,Nestle,ACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
592,200548,Puma Furniture Product 548,Home,Furniture,Puma,INACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
593,200549,Samsung Furniture Product 549,Home,Furniture,Samsung,DISCONTINUED,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
594,200550,Nike Mobiles Product 550,Electronics,Mobiles,Nike,ACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
595,200551,Apple Women Product 551,Fashion,Women,Apple,ACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
596,200552,Apple Kitchen Product 552,Home,Kitchen,Apple,INACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
597,200553,Prestige Decor Product 553,Home,Decor,Prestige,INACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
598,200554,Sony Hair Care Product 554,Beauty,Hair Care,Sony,ACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
599,200555,Lg Footwear Product 555,Fashion,Footwear,Lg,DISCONTINUED,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
600,200556,Tata Women Product 556,Fashion,Women,Tata,DISCONTINUED,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
601,200557,Prestige Men Product 557,Fashion,Men,Prestige,DISCONTINUED,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
602,200558,Puma Mobiles Product 558,Electronics,Mobiles,Puma,DISCONTINUED,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
603,200559,Adidas Laptops Product 559,Electronics,Laptops,Adidas,INACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
604,200560,Nestle Staples Product 560,Grocery,Staples,Nestle,INACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
605,200561,Prestige Accessories Product 561,Electronics,Accessories,Prestige,INACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
606,200562,Prestige Hair Care Product 562,Beauty,Hair Care,Prestige,DISCONTINUED,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
607,200563,Adidas Footwear Product 563,Fashion,Footwear,Adidas,ACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
608,200564,Nestle Hair Care Product 564,Beauty,Hair Care,Nestle,ACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
609,200565,Adidas Staples Product 565,Grocery,Staples,Adidas,DISCONTINUED,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
610,200566,Prestige Furniture Product 566,Home,Furniture,Prestige,DISCONTINUED,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
611,200567,Prestige Women Product 567,Fashion,Women,Prestige,INACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
612,200568,Nestle Furniture Product 568,Home,Furniture,Nestle,DISCONTINUED,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
613,200569,Apple Men Product 569,Fashion,Men,Apple,ACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
614,200570,Samsung Snacks Product 570,Grocery,Snacks,Samsung,INACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
615,200571,Nestle Laptops Product 571,Electronics,Laptops,Nestle,INACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
616,200572,Apple Mobiles Product 572,Electronics,Mobiles,Apple,ACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
617,200573,Apple Accessories Product 573,Electronics,Accessories,Apple,ACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
618,200574,Apple Kitchen Product 574,Home,Kitchen,Apple,INACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
619,200575,Adidas Hair Care Product 575,Beauty,Hair Care,Adidas,INACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
620,200576,Lakme Men Product 576,Fashion,Men,Lakme,ACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
621,200577,Samsung Men Product 577,Fashion,Men,Samsung,INACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
622,200578,Nestle Accessories Product 578,Electronics,Accessories,Nestle,DISCONTINUED,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
623,200579,Tata Men Product 579,Fashion,Men,Tata,ACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
624,200580,Lg Hair Care Product 580,Beauty,Hair Care,Lg,ACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
625,200581,Samsung Snacks Product 581,Grocery,Snacks,Samsung,INACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
626,200582,Adidas Personal Care Product 582,Beauty,Personal Care,Adidas,INACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
627,200583,Adidas Skin Care Product 583,Beauty,Skin Care,Adidas,ACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
628,200584,Nike Mobiles Product 584,Electronics,Mobiles,Nike,DISCONTINUED,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
629,200585,Prestige Furniture Product 585,Home,Furniture,Prestige,INACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
630,200586,Nestle Accessories Product 586,Electronics,Accessories,Nestle,INACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
631,200587,Puma Staples Product 587,Grocery,Staples,Puma,INACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
632,200588,Tata Accessories Product 588,Electronics,Accessories,Tata,INACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
633,200589,Apple Staples Product 589,Grocery,Staples,Apple,DISCONTINUED,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
634,200590,Nike Men Product 590,Fashion,Men,Nike,ACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
635,200591,Tata Footwear Product 591,Fashion,Footwear,Tata,ACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
636,200592,Sony Women Product 592,Fashion,Women,Sony,DISCONTINUED,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
637,200593,Samsung Kitchen Product 593,Home,Kitchen,Samsung,INACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
638,200594,Adidas Snacks Product 594,Grocery,Snacks,Adidas,DISCONTINUED,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
639,200595,Prestige Mobiles Product 595,Electronics,Mobiles,Prestige,ACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
640,200596,Lakme Laptops Product 596,Electronics,Laptops,Lakme,ACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
641,200597,Puma Personal Care Product 597,Beauty,Personal Care,Puma,ACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
642,200598,Lakme Kitchen Product 598,Home,Kitchen,Lakme,DISCONTINUED,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
643,200599,Samsung Hair Care Product 599,Beauty,Hair Care,Samsung,ACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
644,200600,Puma Women Product 600,Fashion,Women,Puma,DISCONTINUED,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
645,200601,Apple Laptops Product 601,Electronics,Laptops,Apple,INACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
646,200602,Puma Women Product 602,Fashion,Women,Puma,INACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
647,200603,Lakme Mobiles Product 603,Electronics,Mobiles,Lakme,INACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
648,200604,Tata Beverages Product 604,Grocery,Beverages,Tata,ACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
649,200605,Nestle Skin Care Product 605,Beauty,Skin Care,Nestle,INACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
650,200606,Puma Beverages Product 606,Grocery,Beverages,Puma,INACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
651,200607,Apple Accessories Product 607,Electronics,Accessories,Apple,ACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
652,200608,Nestle Men Product 608,Fashion,Men,Nestle,ACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
653,200609,Tata Beverages Product 609,Grocery,Beverages,Tata,ACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
654,200610,Philips Beverages Product 610,Grocery,Beverages,Philips,INACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
655,200611,Tata Mobiles Product 611,Electronics,Mobiles,Tata,ACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
656,200612,Nike Personal Care Product 612,Beauty,Personal Care,Nike,DISCONTINUED,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
657,200613,Tata Staples Product 613,Grocery,Staples,Tata,INACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
658,200614,Lg Women Product 614,Fashion,Women,Lg,INACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
659,200615,Prestige Hair Care Product 615,Beauty,Hair Care,Prestige,ACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
660,200616,Sony Decor Product 616,Home,Decor,Sony,INACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
661,200617,Adidas Staples Product 617,Grocery,Staples,Adidas,ACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
662,200618,Apple Women Product 618,Fashion,Women,Apple,ACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
663,200619,Lg Mobiles Product 619,Electronics,Mobiles,Lg,ACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
664,200620,Nike Women Product 620,Fashion,Women,Nike,ACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
665,200621,Lakme Hair Care Product 621,Beauty,Hair Care,Lakme,DISCONTINUED,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
666,200622,Sony Skin Care Product 622,Beauty,Skin Care,Sony,DISCONTINUED,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
667,200623,Nestle Laptops Product 623,Electronics,Laptops,Nestle,ACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
668,200624,Puma Decor Product 624,Home,Decor,Puma,DISCONTINUED,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
669,200625,Lakme Kitchen Product 625,Home,Kitchen,Lakme,DISCONTINUED,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
670,200626,Prestige Accessories Product 626,Electronics,Accessories,Prestige,INACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
671,200627,Apple Skin Care Product 627,Beauty,Skin Care,Apple,ACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
672,200628,Sony Snacks Product 628,Grocery,Snacks,Sony,INACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
673,200629,Philips Furniture Product 629,Home,Furniture,Philips,DISCONTINUED,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
674,200630,Samsung Hair Care Product 630,Beauty,Hair Care,Samsung,ACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
675,200631,Lakme Beverages Product 631,Grocery,Beverages,Lakme,ACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
676,200632,Lakme Snacks Product 632,Grocery,Snacks,Lakme,DISCONTINUED,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
677,200633,Lg Footwear Product 633,Fashion,Footwear,Lg,DISCONTINUED,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
678,200634,Apple Kitchen Product 634,Home,Kitchen,Apple,INACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
679,200635,Prestige Furniture Product 635,Home,Furniture,Prestige,INACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
680,200636,Adidas Skin Care Product 636,Beauty,Skin Care,Adidas,INACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
681,200637,Sony Footwear Product 637,Fashion,Footwear,Sony,INACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
682,200638,Apple Laptops Product 638,Electronics,Laptops,Apple,DISCONTINUED,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
683,200639,Apple Beverages Product 639,Grocery,Beverages,Apple,ACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
684,200640,Prestige Men Product 640,Fashion,Men,Prestige,DISCONTINUED,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
685,200641,Lg Laptops Product 641,Electronics,Laptops,Lg,INACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
686,200642,Adidas Furniture Product 642,Home,Furniture,Adidas,INACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
687,200643,Philips Men Product 643,Fashion,Men,Philips,ACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
688,200644,Apple Hair Care Product 644,Beauty,Hair Care,Apple,ACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
689,200645,Prestige Laptops Product 645,Electronics,Laptops,Prestige,INACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
690,200646,Apple Skin Care Product 646,Beauty,Skin Care,Apple,DISCONTINUED,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
691,200647,Lg Accessories Product 647,Electronics,Accessories,Lg,ACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
692,200648,Tata Snacks Product 648,Grocery,Snacks,Tata,ACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
693,200649,Adidas Accessories Product 649,Electronics,Accessories,Adidas,DISCONTINUED,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
694,200650,Sony Accessories Product 650,Electronics,Accessories,Sony,DISCONTINUED,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
695,200651,Lg Footwear Product 651,Fashion,Footwear,Lg,DISCONTINUED,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
696,200652,Nike Furniture Product 652,Home,Furniture,Nike,INACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
697,200653,Philips Hair Care Product 653,Beauty,Hair Care,Philips,ACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
698,200654,Nike Beverages Product 654,Grocery,Beverages,Nike,ACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
699,200655,Tata Beverages Product 655,Grocery,Beverages,Tata,INACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
700,200656,Apple Mobiles Product 656,Electronics,Mobiles,Apple,ACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
701,200657,Puma Decor Product 657,Home,Decor,Puma,ACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
702,200658,Philips Hair Care Product 658,Beauty,Hair Care,Philips,ACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
703,200659,Prestige Laptops Product 659,Electronics,Laptops,Prestige,INACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
704,200660,Tata Decor Product 660,Home,Decor,Tata,ACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
705,200661,Philips Snacks Product 661,Grocery,Snacks,Philips,INACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
706,200662,Adidas Accessories Product 662,Electronics,Accessories,Adidas,INACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
707,200663,Tata Decor Product 663,Home,Decor,Tata,DISCONTINUED,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
708,200664,Adidas Laptops Product 664,Electronics,Laptops,Adidas,DISCONTINUED,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
709,200665,Adidas Beverages Product 665,Grocery,Beverages,Adidas,ACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
710,200666,Adidas Skin Care Product 666,Beauty,Skin Care,Adidas,ACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
711,200667,Tata Hair Care Product 667,Beauty,Hair Care,Tata,INACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
712,200668,Samsung Women Product 668,Fashion,Women,Samsung,DISCONTINUED,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
713,200669,Adidas Laptops Product 669,Electronics,Laptops,Adidas,DISCONTINUED,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
714,200670,Sony Mobiles Product 670,Electronics,Mobiles,Sony,ACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
715,200671,Lakme Snacks Product 671,Grocery,Snacks,Lakme,ACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
716,200672,Nike Skin Care Product 672,Beauty,Skin Care,Nike,DISCONTINUED,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
717,200673,Apple Hair Care Product 673,Beauty,Hair Care,Apple,INACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
718,200674,Nestle Personal Care Product 674,Beauty,Personal Care,Nestle,ACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
719,200675,Lg Furniture Product 675,Home,Furniture,Lg,ACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
720,200676,Lakme Decor Product 676,Home,Decor,Lakme,INACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
721,200677,Samsung Snacks Product 677,Grocery,Snacks,Samsung,DISCONTINUED,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
722,200678,Puma Accessories Product 678,Electronics,Accessories,Puma,ACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
723,200679,Nike Hair Care Product 679,Beauty,Hair Care,Nike,INACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
724,200680,Apple Laptops Product 680,Electronics,Laptops,Apple,ACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
725,200681,Philips Laptops Product 681,Electronics,Laptops,Philips,INACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
726,200682,Apple Laptops Product 682,Electronics,Laptops,Apple,DISCONTINUED,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
727,200683,Sony Men Product 683,Fashion,Men,Sony,DISCONTINUED,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
728,200684,Lg Accessories Product 684,Electronics,Accessories,Lg,INACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
729,200685,Nike Footwear Product 685,Fashion,Footwear,Nike,INACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
730,200686,Puma Snacks Product 686,Grocery,Snacks,Puma,ACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
731,200687,Nestle Men Product 687,Fashion,Men,Nestle,ACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
732,200688,Philips Men Product 688,Fashion,Men,Philips,INACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
733,200689,Prestige Personal Care Product 689,Beauty,Personal Care,Prestige,ACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
734,200690,Tata Furniture Product 690,Home,Furniture,Tata,ACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
735,200691,Adidas Skin Care Product 691,Beauty,Skin Care,Adidas,INACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
736,200692,Philips Snacks Product 692,Grocery,Snacks,Philips,ACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
737,200693,Adidas Personal Care Product 693,Beauty,Personal Care,Adidas,DISCONTINUED,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
738,200694,Apple Snacks Product 694,Grocery,Snacks,Apple,INACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
739,200695,Samsung Personal Care Product 695,Beauty,Personal Care,Samsung,DISCONTINUED,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
740,200696,Nike Women Product 696,Fashion,Women,Nike,INACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
741,200697,Sony Men Product 697,Fashion,Men,Sony,INACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
742,200698,Lg Laptops Product 698,Electronics,Laptops,Lg,ACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
743,200699,Puma Decor Product 699,Home,Decor,Puma,INACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
744,200700,Samsung Accessories Product 700,Electronics,Accessories,Samsung,ACTIVE,2026-07-14 04:42:25.369,2026-07-14 04:42:25.369
